nu_cm1,R_clean,R_noisy
1901.00000000,0.12607866,0.12607866
1902.00000000,0.12566596,0.12566596
1903.00000000,0.12531492,0.12531492
1904.00000000,0.12502586,0.12502586
1905.00000000,0.12479909,0.12479909
1906.00000000,0.12463482,0.12463482
1907.00000000,0.12453321,0.12453321
1908.00000000,0.12449436,0.12449436
1909.00000000,0.12451831,0.12451831
1910.00000000,0.12460504,0.12460504
1911.00000000,0.12475445,0.12475445
1912.00000000,0.12496641,0.12496641
1913.00000000,0.12524071,0.12524071
1914.00000000,0.12557708,0.12557708
1915.00000000,0.12597518,0.12597518
1916.00000000,0.12643464,0.12643464
1917.00000000,0.12695499,0.12695499
1918.00000000,0.12753574,0.12753574
1919.00000000,0.12817631,0.12817631
1920.00000000,0.12887607,0.12887607
1921.00000000,0.12963435,0.12963435
1922.00000000,0.13045040,0.13045040
1923.00000000,0.13132341,0.13132341
1924.00000000,0.13225255,0.13225255
1925.00000000,0.13323689,0.13323689
1926.00000000,0.13427547,0.13427547
1927.00000000,0.13536729,0.13536729
1928.00000000,0.13651126,0.13651126
1929.00000000,0.13770628,0.13770628
1930.00000000,0.13895116,0.13895116
1931.00000000,0.14024470,0.14024470
1932.00000000,0.14158562,0.14158562
1933.00000000,0.14297262,0.14297262
1934.00000000,0.14440434,0.14440434
1935.00000000,0.14587938,0.14587938
1936.00000000,0.14739628,0.14739628
1937.00000000,0.14895358,0.14895358
1938.00000000,0.15054974,0.15054974
1939.00000000,0.15218321,0.15218321
1940.00000000,0.15385238,0.15385238
1941.00000000,0.15555563,0.15555563
1942.00000000,0.15729128,0.15729128
1943.00000000,0.15905764,0.15905764
1944.00000000,0.16085297,0.16085297
1945.00000000,0.16267553,0.16267553
1946.00000000,0.16452352,0.16452352
1947.00000000,0.16639515,0.16639515
1948.00000000,0.16828858,0.16828858
1949.00000000,0.17020195,0.17020195
1950.00000000,0.17213339,0.17213339
1951.00000000,0.17408102,0.17408102
1952.00000000,0.17604293,0.17604293
1953.00000000,0.17801720,0.17801720
1954.00000000,0.18000189,0.18000189
1955.00000000,0.18199507,0.18199507
1956.00000000,0.18399478,0.18399478
1957.00000000,0.18599907,0.18599907
1958.00000000,0.18800598,0.18800598
1959.00000000,0.19001354,0.19001354
1960.00000000,0.19201979,0.19201979
1961.00000000,0.19402276,0.19402276
1962.00000000,0.19602050,0.19602050
1963.00000000,0.19801105,0.19801105
1964.00000000,0.19999246,0.19999246
1965.00000000,0.20196280,0.20196280
1966.00000000,0.20392013,0.20392013
1967.00000000,0.20586254,0.20586254
1968.00000000,0.20778814,0.20778814
1969.00000000,0.20969503,0.20969503
1970.00000000,0.21158134,0.21158134
1971.00000000,0.21344525,0.21344525
1972.00000000,0.21528491,0.21528491
1973.00000000,0.21709854,0.21709854
1974.00000000,0.21888434,0.21888434
1975.00000000,0.22064059,0.22064059
1976.00000000,0.22236556,0.22236556
1977.00000000,0.22405756,0.22405756
1978.00000000,0.22571494,0.22571494
1979.00000000,0.22733607,0.22733607
1980.00000000,0.22891937,0.22891937
1981.00000000,0.23046328,0.23046328
1982.00000000,0.23196631,0.23196631
1983.00000000,0.23342697,0.23342697
1984.00000000,0.23484385,0.23484385
1985.00000000,0.23621554,0.23621554
1986.00000000,0.23754071,0.23754071
1987.00000000,0.23881807,0.23881807
1988.00000000,0.24004636,0.24004636
1989.00000000,0.24122438,0.24122438
1990.00000000,0.24235098,0.24235098
1991.00000000,0.24342506,0.24342506
1992.00000000,0.24444556,0.24444556
1993.00000000,0.24541148,0.24541148
1994.00000000,0.24632189,0.24632189
1995.00000000,0.24717589,0.24717589
1996.00000000,0.24797265,0.24797265
1997.00000000,0.24871138,0.24871138
1998.00000000,0.24939136,0.24939136
1999.00000000,0.25001193,0.25001193
2000.00000000,0.25057248,0.25057248
2001.00000000,0.25111520,0.25111520
2002.00000000,0.25158461,0.25158461
2003.00000000,0.25198023,0.25198023
2004.00000000,0.25230165,0.25230165
2005.00000000,0.25254856,0.25254856
2006.00000000,0.25272071,0.25272071
2007.00000000,0.25281799,0.25281799
2008.00000000,0.25284031,0.25284031
2009.00000000,0.25278773,0.25278773
2010.00000000,0.25266037,0.25266037
2011.00000000,0.25245842,0.25245842
2012.00000000,0.25218218,0.25218218
2013.00000000,0.25183203,0.25183203
2014.00000000,0.25140845,0.25140845
2015.00000000,0.25091198,0.25091198
2016.00000000,0.25034326,0.25034326
2017.00000000,0.24970301,0.24970301
2018.00000000,0.24899204,0.24899204
2019.00000000,0.24821123,0.24821123
2020.00000000,0.24736154,0.24736154
2021.00000000,0.24644402,0.24644402
2022.00000000,0.24545981,0.24545981
2023.00000000,0.24441009,0.24441009
2024.00000000,0.24329615,0.24329615
2025.00000000,0.24211933,0.24211933
2026.00000000,0.24088107,0.24088107
2027.00000000,0.23958285,0.23958285
2028.00000000,0.23822624,0.23822624
2029.00000000,0.23681287,0.23681287
2030.00000000,0.23534443,0.23534443
2031.00000000,0.23382269,0.23382269
2032.00000000,0.23224946,0.23224946
2033.00000000,0.23062662,0.23062662
2034.00000000,0.22895610,0.22895610
2035.00000000,0.22723990,0.22723990
2036.00000000,0.22548005,0.22548005
2037.00000000,0.22367864,0.22367864
2038.00000000,0.22183782,0.22183782
2039.00000000,0.21995976,0.21995976
2040.00000000,0.21804669,0.21804669
2041.00000000,0.21610087,0.21610087
2042.00000000,0.21412461,0.21412461
2043.00000000,0.21212022,0.21212022
2044.00000000,0.21009009,0.21009009
2045.00000000,0.20803660,0.20803660
2046.00000000,0.20596217,0.20596217
2047.00000000,0.20386925,0.20386925
2048.00000000,0.20176029,0.20176029
2049.00000000,0.19963778,0.19963778
2050.00000000,0.19750420,0.19750420
2051.00000000,0.19536207,0.19536207
2052.00000000,0.19321389,0.19321389
2053.00000000,0.19106219,0.19106219
2054.00000000,0.18890948,0.18890948
2055.00000000,0.18675829,0.18675829
2056.00000000,0.18461112,0.18461112
2057.00000000,0.18247050,0.18247050
2058.00000000,0.18033892,0.18033892
2059.00000000,0.17821888,0.17821888
2060.00000000,0.17611284,0.17611284
2061.00000000,0.17402326,0.17402326
2062.00000000,0.17195258,0.17195258
2063.00000000,0.16990321,0.16990321
2064.00000000,0.16787754,0.16787754
2065.00000000,0.16587793,0.16587793
2066.00000000,0.16390669,0.16390669
2067.00000000,0.16196612,0.16196612
2068.00000000,0.16005848,0.16005848
2069.00000000,0.15818597,0.15818597
2070.00000000,0.15635078,0.15635078
2071.00000000,0.15455501,0.15455501
2072.00000000,0.15280077,0.15280077
2073.00000000,0.15109007,0.15109007
2074.00000000,0.14942490,0.14942490
2075.00000000,0.14780717,0.14780717
2076.00000000,0.14623876,0.14623876
2077.00000000,0.14472149,0.14472149
2078.00000000,0.14325708,0.14325708
2079.00000000,0.14184724,0.14184724
2080.00000000,0.14049359,0.14049359
2081.00000000,0.13919768,0.13919768
2082.00000000,0.13796100,0.13796100
2083.00000000,0.13678497,0.13678497
2084.00000000,0.13567093,0.13567093
2085.00000000,0.13462017,0.13462017
2086.00000000,0.13363387,0.13363387
2087.00000000,0.13271317,0.13271317
2088.00000000,0.13185912,0.13185912
2089.00000000,0.13107267,0.13107267
2090.00000000,0.13035474,0.13035474
2091.00000000,0.12970611,0.12970611
2092.00000000,0.12912754,0.12912754
2093.00000000,0.12861965,0.12861965
2094.00000000,0.12818303,0.12818303
2095.00000000,0.12781815,0.12781815
2096.00000000,0.12752541,0.12752541
2097.00000000,0.12730513,0.12730513
2098.00000000,0.12715753,0.12715753
2099.00000000,0.12708278,0.12708278
2100.00000000,0.12708092,0.12708092
2101.00000000,0.12715194,0.12715194
2102.00000000,0.12729573,0.12729573
2103.00000000,0.12751210,0.12751210
2104.00000000,0.12780077,0.12780077
2105.00000000,0.12816138,0.12816138
2106.00000000,0.12859351,0.12859351
2107.00000000,0.12909661,0.12909661
2108.00000000,0.12967008,0.12967008
2109.00000000,0.13031324,0.13031324
2110.00000000,0.13102532,0.13102532
2111.00000000,0.13180547,0.13180547
2112.00000000,0.13265277,0.13265277
2113.00000000,0.13356621,0.13356621
2114.00000000,0.13454471,0.13454471
2115.00000000,0.13558713,0.13558713
2116.00000000,0.13669223,0.13669223
2117.00000000,0.13785871,0.13785871
2118.00000000,0.13908522,0.13908522
2119.00000000,0.14037030,0.14037030
2120.00000000,0.14171245,0.14171245
2121.00000000,0.14311011,0.14311011
2122.00000000,0.14456164,0.14456164
2123.00000000,0.14606535,0.14606535
2124.00000000,0.14761948,0.14761948
2125.00000000,0.14922222,0.14922222
2126.00000000,0.15087170,0.15087170
2127.00000000,0.15256601,0.15256601
2128.00000000,0.15430318,0.15430318
2129.00000000,0.15608118,0.15608118
2130.00000000,0.15789795,0.15789795
2131.00000000,0.15975138,0.15975138
2132.00000000,0.16163932,0.16163932
2133.00000000,0.16355959,0.16355959
2134.00000000,0.16550996,0.16550996
2135.00000000,0.16748816,0.16748816
2136.00000000,0.16949192,0.16949192
2137.00000000,0.17151891,0.17151891
2138.00000000,0.17356679,0.17356679
2139.00000000,0.17563320,0.17563320
2140.00000000,0.17771574,0.17771574
2141.00000000,0.17981202,0.17981202
2142.00000000,0.18191962,0.18191962
2143.00000000,0.18403610,0.18403610
2144.00000000,0.18615903,0.18615903
2145.00000000,0.18828597,0.18828597
2146.00000000,0.19041447,0.19041447
2147.00000000,0.19254207,0.19254207
2148.00000000,0.19466633,0.19466633
2149.00000000,0.19678482,0.19678482
2150.00000000,0.19889509,0.19889509
2151.00000000,0.20099474,0.20099474
2152.00000000,0.20308133,0.20308133
2153.00000000,0.20515250,0.20515250
2154.00000000,0.20720586,0.20720586
2155.00000000,0.20923906,0.20923906
2156.00000000,0.21124978,0.21124978
2157.00000000,0.21323571,0.21323571
2158.00000000,0.21519459,0.21519459
2159.00000000,0.21712418,0.21712418
2160.00000000,0.21902227,0.21902227
2161.00000000,0.22088671,0.22088671
2162.00000000,0.22271537,0.22271537
2163.00000000,0.22450617,0.22450617
2164.00000000,0.22625707,0.22625707
2165.00000000,0.22796607,0.22796607
2166.00000000,0.22963125,0.22963125
2167.00000000,0.23125070,0.23125070
2168.00000000,0.23282260,0.23282260
2169.00000000,0.23434517,0.23434517
2170.00000000,0.23581668,0.23581668
2171.00000000,0.23723547,0.23723547
2172.00000000,0.23859994,0.23859994
2173.00000000,0.23990855,0.23990855
2174.00000000,0.24115984,0.24115984
2175.00000000,0.24235240,0.24235240
2176.00000000,0.24348489,0.24348489
2177.00000000,0.24455605,0.24455605
2178.00000000,0.24556468,0.24556468
2179.00000000,0.24650966,0.24650966
2180.00000000,0.24738994,0.24738994
2181.00000000,0.24820455,0.24820455
2182.00000000,0.24895258,0.24895258
2183.00000000,0.24963323,0.24963323
2184.00000000,0.25024575,0.25024575
2185.00000000,0.25078948,0.25078948
2186.00000000,0.25126383,0.25126383
2187.00000000,0.25166830,0.25166830
2188.00000000,0.25200247,0.25200247
2189.00000000,0.25226600,0.25226600
2190.00000000,0.25245863,0.25245863
2191.00000000,0.25258017,0.25258017
2192.00000000,0.25263055,0.25263055
2193.00000000,0.25260973,0.25260973
2194.00000000,0.25251779,0.25251779
2195.00000000,0.25235488,0.25235488
2196.00000000,0.25212123,0.25212123
2197.00000000,0.25181716,0.25181716
2198.00000000,0.25144305,0.25144305
2199.00000000,0.25099939,0.25099939
2200.00000000,0.25048672,0.25048672
2201.00000000,0.24990568,0.24990568
2202.00000000,0.24925698,0.24925698
2203.00000000,0.24854142,0.24854142
2204.00000000,0.24775984,0.24775984
2205.00000000,0.24691321,0.24691321
2206.00000000,0.24600253,0.24600253
2207.00000000,0.24502889,0.24502889
2208.00000000,0.24399345,0.24399345
2209.00000000,0.24289744,0.24289744
2210.00000000,0.24174217,0.24174217
2211.00000000,0.24052899,0.24052899
2212.00000000,0.23925935,0.23925935
2213.00000000,0.23793474,0.23793474
2214.00000000,0.23655673,0.23655673
2215.00000000,0.23512692,0.23512692
2216.00000000,0.23364700,0.23364700
2217.00000000,0.23211871,0.23211871
2218.00000000,0.23054384,0.23054384
2219.00000000,0.22892423,0.22892423
2220.00000000,0.22726178,0.22726178
2221.00000000,0.22555842,0.22555842
2222.00000000,0.22381615,0.22381615
2223.00000000,0.22203700,0.22203700
2224.00000000,0.22022304,0.22022304
2225.00000000,0.21837638,0.21837638
2226.00000000,0.21649918,0.21649918
2227.00000000,0.21459361,0.21459361
2228.00000000,0.21266189,0.21266189
2229.00000000,0.21070626,0.21070626
2230.00000000,0.20872899,0.20872899
2231.00000000,0.20673238,0.20673238
2232.00000000,0.20471874,0.20471874
2233.00000000,0.20269040,0.20269040
2234.00000000,0.20064972,0.20064972
2235.00000000,0.19859904,0.19859904
2236.00000000,0.19654075,0.19654075
2237.00000000,0.19447722,0.19447722
2238.00000000,0.19241084,0.19241084
2239.00000000,0.19034399,0.19034399
2240.00000000,0.18827906,0.18827906
2241.00000000,0.18621844,0.18621844
2242.00000000,0.18416449,0.18416449
2243.00000000,0.18211958,0.18211958
2244.00000000,0.18008607,0.18008607
2245.00000000,0.17806631,0.17806631
2246.00000000,0.17606261,0.17606261
2247.00000000,0.17407728,0.17407728
2248.00000000,0.17211260,0.17211260
2249.00000000,0.17017084,0.17017084
2250.00000000,0.16825421,0.16825421
2251.00000000,0.16636493,0.16636493
2252.00000000,0.16450516,0.16450516
2253.00000000,0.16267702,0.16267702
2254.00000000,0.16088263,0.16088263
2255.00000000,0.15912403,0.15912403
2256.00000000,0.15740324,0.15740324
2257.00000000,0.15572222,0.15572222
2258.00000000,0.15408291,0.15408291
2259.00000000,0.15248717,0.15248717
2260.00000000,0.15093683,0.15093683
2261.00000000,0.14943365,0.14943365
2262.00000000,0.14797936,0.14797936
2263.00000000,0.14657561,0.14657561
2264.00000000,0.14522400,0.14522400
2265.00000000,0.14392607,0.14392607
2266.00000000,0.14268330,0.14268330
2267.00000000,0.14149710,0.14149710
2268.00000000,0.14036881,0.14036881
2269.00000000,0.13929972,0.13929972
2270.00000000,0.13829105,0.13829105
2271.00000000,0.13734392,0.13734392
2272.00000000,0.13645941,0.13645941
2273.00000000,0.13563853,0.13563853
2274.00000000,0.13488219,0.13488219
2275.00000000,0.13419125,0.13419125
2276.00000000,0.13356648,0.13356648
2277.00000000,0.13300858,0.13300858
2278.00000000,0.13251818,0.13251818
2279.00000000,0.13209581,0.13209581
2280.00000000,0.13174195,0.13174195
2281.00000000,0.13145698,0.13145698
2282.00000000,0.13124121,0.13124121
2283.00000000,0.13109487,0.13109487
2284.00000000,0.13101812,0.13101812
2285.00000000,0.13101101,0.13101101
2286.00000000,0.13107353,0.13107353
2287.00000000,0.13120561,0.13120561
2288.00000000,0.13140707,0.13140707
2289.00000000,0.13167766,0.13167766
2290.00000000,0.13201705,0.13201705
2291.00000000,0.13242484,0.13242484
2292.00000000,0.13290055,0.13290055
2293.00000000,0.13344360,0.13344360
2294.00000000,0.13405336,0.13405336
2295.00000000,0.13472912,0.13472912
2296.00000000,0.13547008,0.13547008
2297.00000000,0.13627539,0.13627539
2298.00000000,0.13714410,0.13714410
2299.00000000,0.13807520,0.13807520
2300.00000000,0.13906762,0.13906762
2301.00000000,0.14012019,0.14012019
2302.00000000,0.14123171,0.14123171
2303.00000000,0.14240089,0.14240089
2304.00000000,0.14362637,0.14362637
2305.00000000,0.14490675,0.14490675
2306.00000000,0.14624053,0.14624053
2307.00000000,0.14762620,0.14762620
2308.00000000,0.14906214,0.14906214
2309.00000000,0.15054671,0.15054671
2310.00000000,0.15207820,0.15207820
2311.00000000,0.15365485,0.15365485
2312.00000000,0.15527484,0.15527484
2313.00000000,0.15693632,0.15693632
2314.00000000,0.15863738,0.15863738
2315.00000000,0.16037606,0.16037606
2316.00000000,0.16215038,0.16215038
2317.00000000,0.16395830,0.16395830
2318.00000000,0.16579775,0.16579775
2319.00000000,0.16766662,0.16766662
2320.00000000,0.16956277,0.16956277
2321.00000000,0.17148404,0.17148404
2322.00000000,0.17342823,0.17342823
2323.00000000,0.17539311,0.17539311
2324.00000000,0.17737645,0.17737645
2325.00000000,0.17937597,0.17937597
2326.00000000,0.18138940,0.18138940
2327.00000000,0.18341443,0.18341443
2328.00000000,0.18544876,0.18544876
2329.00000000,0.18749007,0.18749007
2330.00000000,0.18953603,0.18953603
2331.00000000,0.19158431,0.19158431
2332.00000000,0.19363259,0.19363259
2333.00000000,0.19567852,0.19567852
2334.00000000,0.19771978,0.19771978
2335.00000000,0.19975406,0.19975406
2336.00000000,0.20177903,0.20177903
2337.00000000,0.20379240,0.20379240
2338.00000000,0.20579188,0.20579188
2339.00000000,0.20777521,0.20777521
2340.00000000,0.20974013,0.20974013
2341.00000000,0.21168441,0.21168441
2342.00000000,0.21360586,0.21360586
2343.00000000,0.21550229,0.21550229
2344.00000000,0.21737156,0.21737156
2345.00000000,0.21921156,0.21921156
2346.00000000,0.22102020,0.22102020
2347.00000000,0.22279544,0.22279544
2348.00000000,0.22453527,0.22453527
2349.00000000,0.22623773,0.22623773
2350.00000000,0.22790091,0.22790091
2351.00000000,0.22952292,0.22952292
2352.00000000,0.23110194,0.23110194
2353.00000000,0.23263620,0.23263620
2354.00000000,0.23412396,0.23412396
2355.00000000,0.23556356,0.23556356
2356.00000000,0.23695338,0.23695338
2357.00000000,0.23829186,0.23829186
2358.00000000,0.23957750,0.23957750
2359.00000000,0.24080888,0.24080888
2360.00000000,0.24198460,0.24198460
2361.00000000,0.24310336,0.24310336
2362.00000000,0.24416391,0.24416391
2363.00000000,0.24516508,0.24516508
2364.00000000,0.24610575,0.24610575
2365.00000000,0.24698488,0.24698488
2366.00000000,0.24780150,0.24780150
2367.00000000,0.24855471,0.24855471
2368.00000000,0.24924369,0.24924369
2369.00000000,0.24986769,0.24986769
2370.00000000,0.25042601,0.25042601
2371.00000000,0.25091807,0.25091807
2372.00000000,0.25134333,0.25134333
2373.00000000,0.25170134,0.25170134
2374.00000000,0.25199173,0.25199173
2375.00000000,0.25221420,0.25221420
2376.00000000,0.25236853,0.25236853
2377.00000000,0.25245458,0.25245458
2378.00000000,0.25247228,0.25247228
2379.00000000,0.25242165,0.25242165
2380.00000000,0.25230279,0.25230279
2381.00000000,0.25211585,0.25211585
2382.00000000,0.25186110,0.25186110
2383.00000000,0.25153884,0.25153884
2384.00000000,0.25114949,0.25114949
2385.00000000,0.25069351,0.25069351
2386.00000000,0.25017147,0.25017147
2387.00000000,0.24958399,0.24958399
2388.00000000,0.24893177,0.24893177
2389.00000000,0.24821559,0.24821559
2390.00000000,0.24743630,0.24743630
2391.00000000,0.24659481,0.24659481
2392.00000000,0.24569212,0.24569212
2393.00000000,0.24472928,0.24472928
2394.00000000,0.24370742,0.24370742
2395.00000000,0.24262775,0.24262775
2396.00000000,0.24149151,0.24149151
2397.00000000,0.24030003,0.24030003
2398.00000000,0.23905469,0.23905469
2399.00000000,0.23775695,0.23775695
2400.00000000,0.23640830,0.23640830
2401.00000000,0.23501032,0.23501032
2402.00000000,0.23356461,0.23356461
2403.00000000,0.23207286,0.23207286
2404.00000000,0.23053678,0.23053678
2405.00000000,0.22895814,0.22895814
2406.00000000,0.22733878,0.22733878
2407.00000000,0.22568056,0.22568056
2408.00000000,0.22398538,0.22398538
2409.00000000,0.22225520,0.22225520
2410.00000000,0.22049200,0.22049200
2411.00000000,0.21869783,0.21869783
2412.00000000,0.21687473,0.21687473
2413.00000000,0.21502481,0.21502481
2414.00000000,0.21315018,0.21315018
2415.00000000,0.21125299,0.21125299
2416.00000000,0.20933543,0.20933543
2417.00000000,0.20739969,0.20739969
2418.00000000,0.20544799,0.20544799
2419.00000000,0.20348255,0.20348255
2420.00000000,0.20150565,0.20150565
2421.00000000,0.19951952,0.19951952
2422.00000000,0.19752645,0.19752645
2423.00000000,0.19552871,0.19552871
2424.00000000,0.19352860,0.19352860
2425.00000000,0.19152838,0.19152838
2426.00000000,0.18953035,0.18953035
2427.00000000,0.18753678,0.18753678
2428.00000000,0.18554995,0.18554995
2429.00000000,0.18357213,0.18357213
2430.00000000,0.18160557,0.18160557
2431.00000000,0.17965251,0.17965251
2432.00000000,0.17771517,0.17771517
2433.00000000,0.17579577,0.17579577
2434.00000000,0.17389649,0.17389649
2435.00000000,0.17201948,0.17201948
2436.00000000,0.17016689,0.17016689
2437.00000000,0.16834082,0.16834082
2438.00000000,0.16654334,0.16654334
2439.00000000,0.16477650,0.16477650
2440.00000000,0.16304230,0.16304230
2441.00000000,0.16134271,0.16134271
2442.00000000,0.15967966,0.15967966
2443.00000000,0.15805504,0.15805504
2444.00000000,0.15647069,0.15647069
2445.00000000,0.15492840,0.15492840
2446.00000000,0.15342992,0.15342992
2447.00000000,0.15197695,0.15197695
2448.00000000,0.15057113,0.15057113
2449.00000000,0.14921405,0.14921405
2450.00000000,0.14790724,0.14790724
2451.00000000,0.14665218,0.14665218
2452.00000000,0.14545029,0.14545029
2453.00000000,0.14430292,0.14430292
2454.00000000,0.14321137,0.14321137
2455.00000000,0.14217687,0.14217687
2456.00000000,0.14120057,0.14120057
2457.00000000,0.14028358,0.14028358
2458.00000000,0.13942693,0.13942693
2459.00000000,0.13863158,0.13863158
2460.00000000,0.13789842,0.13789842
2461.00000000,0.13722827,0.13722827
2462.00000000,0.13662187,0.13662187
2463.00000000,0.13607991,0.13607991
2464.00000000,0.13560299,0.13560299
2465.00000000,0.13519163,0.13519163
2466.00000000,0.13484629,0.13484629
2467.00000000,0.13456734,0.13456734
2468.00000000,0.13435509,0.13435509
2469.00000000,0.13420977,0.13420977
2470.00000000,0.13413153,0.13413153
2471.00000000,0.13412043,0.13412043
2472.00000000,0.13417649,0.13417649
2473.00000000,0.13429962,0.13429962
2474.00000000,0.13448967,0.13448967
2475.00000000,0.13474641,0.13474641
2476.00000000,0.13506953,0.13506953
2477.00000000,0.13545865,0.13545865
2478.00000000,0.13591333,0.13591333
2479.00000000,0.13643302,0.13643302
2480.00000000,0.13701713,0.13701713
2481.00000000,0.13766498,0.13766498
2482.00000000,0.13837583,0.13837583
2483.00000000,0.13914885,0.13914885
2484.00000000,0.13998315,0.13998315
2485.00000000,0.14087778,0.14087778
2486.00000000,0.14183171,0.14183171
2487.00000000,0.14284384,0.14284384
2488.00000000,0.14391302,0.14391302
2489.00000000,0.14503803,0.14503803
2490.00000000,0.14621757,0.14621757
2491.00000000,0.14745031,0.14745031
2492.00000000,0.14873483,0.14873483
2493.00000000,0.15006966,0.15006966
2494.00000000,0.15145329,0.15145329
2495.00000000,0.15288414,0.15288414
2496.00000000,0.15436058,0.15436058
2497.00000000,0.15588093,0.15588093
2498.00000000,0.15744346,0.15744346
2499.00000000,0.15904638,0.15904638
2500.00000000,0.16068789,0.16068789
2501.00000000,0.16236611,0.16236611
2502.00000000,0.16407913,0.16407913
2503.00000000,0.16582502,0.16582502
2504.00000000,0.16760178,0.16760178
2505.00000000,0.16940741,0.16940741
2506.00000000,0.17123986,0.17123986
2507.00000000,0.17309704,0.17309704
2508.00000000,0.17497686,0.17497686
2509.00000000,0.17687717,0.17687717
2510.00000000,0.17879584,0.17879584
2511.00000000,0.18073069,0.18073069
2512.00000000,0.18267953,0.18267953
2513.00000000,0.18464015,0.18464015
2514.00000000,0.18661033,0.18661033
2515.00000000,0.18858786,0.18858786
2516.00000000,0.19057048,0.19057048
2517.00000000,0.19255597,0.19255597
2518.00000000,0.19454208,0.19454208
2519.00000000,0.19652657,0.19652657
2520.00000000,0.19850720,0.19850720
2521.00000000,0.20048172,0.20048172
2522.00000000,0.20244793,0.20244793
2523.00000000,0.20440359,0.20440359
2524.00000000,0.20634651,0.20634651
2525.00000000,0.20827449,0.20827449
2526.00000000,0.21018537,0.21018537
2527.00000000,0.21207699,0.21207699
2528.00000000,0.21394723,0.21394723
2529.00000000,0.21579398,0.21579398
2530.00000000,0.21761516,0.21761516
2531.00000000,0.21940873,0.21940873
2532.00000000,0.22117267,0.22117267
2533.00000000,0.22290500,0.22290500
2534.00000000,0.22460379,0.22460379
2535.00000000,0.22626711,0.22626711
2536.00000000,0.22789312,0.22789312
2537.00000000,0.22947998,0.22947998
2538.00000000,0.23102592,0.23102592
2539.00000000,0.23252921,0.23252921
2540.00000000,0.23398817,0.23398817
2541.00000000,0.23540117,0.23540117
2542.00000000,0.23676662,0.23676662
2543.00000000,0.23808302,0.23808302
2544.00000000,0.23934888,0.23934888
2545.00000000,0.24056280,0.24056280
2546.00000000,0.24172344,0.24172344
2547.00000000,0.24282949,0.24282949
2548.00000000,0.24387973,0.24387973
2549.00000000,0.24487300,0.24487300
2550.00000000,0.24580820,0.24580820
2551.00000000,0.24668429,0.24668429
2552.00000000,0.24750032,0.24750032
2553.00000000,0.24825537,0.24825537
2554.00000000,0.24894863,0.24894863
2555.00000000,0.24957933,0.24957933
2556.00000000,0.25014678,0.25014678
2557.00000000,0.25065038,0.25065038
2558.00000000,0.25108958,0.25108958
2559.00000000,0.25146390,0.25146390
2560.00000000,0.25177296,0.25177296
2561.00000000,0.25201643,0.25201643
2562.00000000,0.25219405,0.25219405
2563.00000000,0.25230566,0.25230566
2564.00000000,0.25235116,0.25235116
2565.00000000,0.25233052,0.25233052
2566.00000000,0.25224379,0.25224379
2567.00000000,0.25209110,0.25209110
2568.00000000,0.25187264,0.25187264
2569.00000000,0.25158870,0.25158870
2570.00000000,0.25123961,0.25123961
2571.00000000,0.25082581,0.25082581
2572.00000000,0.25034777,0.25034777
2573.00000000,0.24980608,0.24980608
2574.00000000,0.24920136,0.24920136
2575.00000000,0.24853433,0.24853433
2576.00000000,0.24780576,0.24780576
2577.00000000,0.24701652,0.24701652
2578.00000000,0.24616750,0.24616750
2579.00000000,0.24525970,0.24525970
2580.00000000,0.24429417,0.24429417
2581.00000000,0.24327201,0.24327201
2582.00000000,0.24219442,0.24219442
2583.00000000,0.24106263,0.24106263
2584.00000000,0.23987795,0.23987795
2585.00000000,0.23864172,0.23864172
2586.00000000,0.23735538,0.23735538
2587.00000000,0.23602040,0.23602040
2588.00000000,0.23463831,0.23463831
2589.00000000,0.23321069,0.23321069
2590.00000000,0.23173917,0.23173917
2591.00000000,0.23022543,0.23022543
2592.00000000,0.22867121,0.22867121
2593.00000000,0.22707828,0.22707828
2594.00000000,0.22544845,0.22544845
2595.00000000,0.22378359,0.22378359
2596.00000000,0.22208559,0.22208559
2597.00000000,0.22035639,0.22035639
2598.00000000,0.21859795,0.21859795
2599.00000000,0.21681228,0.21681228
2600.00000000,0.21500141,0.21500141
2601.00000000,0.21316739,0.21316739
2602.00000000,0.21131232,0.21131232
2603.00000000,0.20943829,0.20943829
2604.00000000,0.20754745,0.20754745
2605.00000000,0.20564193,0.20564193
2606.00000000,0.20372389,0.20372389
2607.00000000,0.20179552,0.20179552
2608.00000000,0.19985900,0.19985900
2609.00000000,0.19791653,0.19791653
2610.00000000,0.19597030,0.19597030
2611.00000000,0.19402253,0.19402253
2612.00000000,0.19207541,0.19207541
2613.00000000,0.19013116,0.19013116
2614.00000000,0.18819196,0.18819196
2615.00000000,0.18626003,0.18626003
2616.00000000,0.18433754,0.18433754
2617.00000000,0.18242667,0.18242667
2618.00000000,0.18052957,0.18052957
2619.00000000,0.17864840,0.17864840
2620.00000000,0.17678527,0.17678527
2621.00000000,0.17494229,0.17494229
2622.00000000,0.17312155,0.17312155
2623.00000000,0.17132509,0.17132509
2624.00000000,0.16955494,0.16955494
2625.00000000,0.16781311,0.16781311
2626.00000000,0.16610154,0.16610154
2627.00000000,0.16442219,0.16442219
2628.00000000,0.16277693,0.16277693
2629.00000000,0.16116762,0.16116762
2630.00000000,0.15959607,0.15959607
2631.00000000,0.15806405,0.15806405
2632.00000000,0.15657329,0.15657329
2633.00000000,0.15512545,0.15512545
2634.00000000,0.15372218,0.15372218
2635.00000000,0.15236505,0.15236505
