nu_cm1,R_obs,R_model_best,weight
3024.31800000,0.29624534,0.31055271,1.00000000
3024.80000000,0.29621017,0.31047825,1.00000000
3025.28200000,0.29634772,0.31040330,1.00000000
3025.76400000,0.29640842,0.31032788,1.00000000
3026.24600000,0.29627323,0.31025197,1.00000000
3026.72900000,0.29650361,0.31017543,1.00000000
3027.21100000,0.29630646,0.31009859,1.00000000
3027.69300000,0.29627223,0.31002127,1.00000000
3028.17500000,0.29641741,0.30994349,1.00000000
3028.65700000,0.29609279,0.30986526,1.00000000
3029.13900000,0.29648614,0.30978657,1.00000000
3029.62100000,0.29643199,0.30970744,1.00000000
3030.10300000,0.29619531,0.30962786,1.00000000
3030.58500000,0.29633347,0.30954783,1.00000000
3031.06800000,0.29629897,0.30946721,1.00000000
3031.55000000,0.29635842,0.30938631,1.00000000
3032.03200000,0.29615127,0.30930499,1.00000000
3032.51400000,0.29612373,0.30922325,1.00000000
3032.99600000,0.29631721,0.30914109,1.00000000
3033.47800000,0.29627727,0.30905851,1.00000000
3033.96000000,0.29625642,0.30897551,1.00000000
3034.44200000,0.29612284,0.30889212,1.00000000
3034.92500000,0.29623574,0.30880814,1.00000000
3035.40700000,0.29622846,0.30872394,1.00000000
3035.88900000,0.29604520,0.30863935,1.00000000
3036.37100000,0.29626132,0.30855437,1.00000000
3036.85300000,0.29627001,0.30846900,1.00000000
3037.33500000,0.29619586,0.30838326,1.00000000
3037.81700000,0.29624679,0.30829714,1.00000000
3038.29900000,0.29638223,0.30821064,1.00000000
3038.78100000,0.29654280,0.30812378,1.00000000
3039.26400000,0.29659232,0.30803638,1.00000000
3039.74600000,0.29632363,0.30794880,1.00000000
3040.22800000,0.29654055,0.30786087,1.00000000
3040.71000000,0.29682100,0.30777258,1.00000000
3041.19200000,0.29658204,0.30768396,1.00000000
3041.67400000,0.29693200,0.30759499,1.00000000
3042.15600000,0.29673321,0.30750570,1.00000000
3042.63800000,0.29668705,0.30741607,1.00000000
3043.12100000,0.29700441,0.30732593,1.00000000
3043.60300000,0.29674547,0.30723565,1.00000000
3044.08500000,0.29679714,0.30714506,1.00000000
3044.56700000,0.29685408,0.30705416,1.00000000
3045.04900000,0.29689086,0.30696295,1.00000000
3045.53100000,0.29698571,0.30687144,1.00000000
3046.01300000,0.29682206,0.30677964,1.00000000
3046.49500000,0.29716951,0.30668754,1.00000000
3046.97800000,0.29704117,0.30659496,1.00000000
3047.45900000,0.29704988,0.30650249,1.00000000
3047.94200000,0.29719396,0.30640935,1.00000000
3048.42400000,0.29720365,0.30631613,1.00000000
3048.90600000,0.29720451,0.30622265,1.00000000
3049.38800000,0.29721343,0.30612890,1.00000000
3049.87000000,0.29706174,0.30603489,1.00000000
3050.35200000,0.29732281,0.30594063,1.00000000
3050.83400000,0.29700966,0.30584613,1.00000000
3051.31600000,0.29745773,0.30575138,1.00000000
3051.79900000,0.29706434,0.30565619,1.00000000
3052.28100000,0.29728370,0.30556097,1.00000000
3052.76300000,0.29708040,0.30546552,1.00000000
3053.24500000,0.29728876,0.30536985,1.00000000
3053.72700000,0.29751475,0.30527396,1.00000000
3054.20900000,0.29750310,0.30517785,1.00000000
3054.69100000,0.29741730,0.30508154,1.00000000
3055.17300000,0.29746003,0.30498503,1.00000000
3055.65600000,0.29754405,0.30488811,1.00000000
3056.13800000,0.29740430,0.30479120,1.00000000
3056.62000000,0.29759926,0.30469411,1.00000000
3057.10200000,0.29752154,0.30459683,1.00000000
3057.58400000,0.29784024,0.30449937,1.00000000
3058.06600000,0.29762549,0.30440175,1.00000000
3058.54800000,0.29792942,0.30430395,1.00000000
3059.03000000,0.29769224,0.30420599,1.00000000
3059.51200000,0.29781513,0.30410787,1.00000000
3059.99500000,0.29779459,0.30400940,1.00000000
3060.47700000,0.29778524,0.30391099,1.00000000
3060.95900000,0.29793255,0.30381243,1.00000000
3061.44100000,0.29819722,0.30371373,1.00000000
3061.92300000,0.29810106,0.30361491,1.00000000
3062.40500000,0.29814149,0.30351595,1.00000000
3062.88700000,0.29824914,0.30341688,1.00000000
3063.36900000,0.29815811,0.30331769,1.00000000
3063.85200000,0.29825027,0.30321818,1.00000000
3064.33400000,0.29843136,0.30311877,1.00000000
3064.81600000,0.29836963,0.30301926,1.00000000
3065.29800000,0.29840203,0.30291966,1.00000000
3065.78000000,0.29839080,0.30281996,1.00000000
3066.26200000,0.29871722,0.30272018,1.00000000
3066.74400000,0.29850749,0.30262032,1.00000000
3067.22600000,0.29873710,0.30252038,1.00000000
3067.70800000,0.29881192,0.30242038,1.00000000
3068.19100000,0.29866129,0.30232010,1.00000000
3068.67300000,0.29886625,0.30221997,1.00000000
3069.15500000,0.29890770,0.30211979,1.00000000
3069.63700000,0.29881558,0.30201956,1.00000000
3070.11900000,0.29908808,0.30191929,1.00000000
3070.60100000,0.29902257,0.30181897,1.00000000
3071.08300000,0.29899328,0.30171863,1.00000000
3071.56500000,0.29930514,0.30161826,1.00000000
3072.04800000,0.29910799,0.30151765,1.00000000
3072.53000000,0.29905169,0.30141724,1.00000000
3073.01200000,0.29918328,0.30131681,1.00000000
3073.49400000,0.29934989,0.30121638,1.00000000
3073.97600000,0.29928573,0.30111595,1.00000000
3074.45800000,0.29929017,0.30101552,1.00000000
3074.94000000,0.29920811,0.30091510,1.00000000
3075.42200000,0.29923716,0.30081469,1.00000000
3075.90500000,0.29925952,0.30071409,1.00000000
3076.38600000,0.29949178,0.30061394,1.00000000
3076.86900000,0.29958276,0.30051340,1.00000000
3077.35100000,0.29974683,0.30041310,1.00000000
3077.83300000,0.29967034,0.30031284,1.00000000
3078.31500000,0.29975534,0.30021263,1.00000000
3078.79700000,0.29994258,0.30011247,1.00000000
3079.27900000,0.29995823,0.30001236,1.00000000
3079.76100000,0.29989155,0.29991232,1.00000000
3080.24300000,0.30015387,0.29981234,1.00000000
3080.72600000,0.30021686,0.29971222,1.00000000
3081.20800000,0.30023735,0.29961239,1.00000000
3081.69000000,0.30040870,0.29951265,1.00000000
3082.17200000,0.30034385,0.29941298,1.00000000
3082.65400000,0.30040439,0.29931342,1.00000000
3083.13600000,0.30034424,0.29921394,1.00000000
3083.61800000,0.30027876,0.29911458,1.00000000
3084.10000000,0.30049979,0.29901531,1.00000000
3084.58300000,0.30045764,0.29891596,1.00000000
3085.06500000,0.30072411,0.29881693,1.00000000
3085.54700000,0.30078413,0.29871803,1.00000000
3086.02900000,0.30064217,0.29861925,1.00000000
3086.51100000,0.30069111,0.29852060,1.00000000
3086.99300000,0.30088333,0.29842210,1.00000000
3087.47500000,0.30072574,0.29832374,1.00000000
3087.95700000,0.30084275,0.29822552,1.00000000
3088.43900000,0.30080418,0.29812747,1.00000000
3088.92200000,0.30084316,0.29802936,1.00000000
3089.40400000,0.30104856,0.29793163,1.00000000
3089.88600000,0.30099459,0.29783406,1.00000000
3090.36800000,0.30114080,0.29773667,1.00000000
3090.85000000,0.30132825,0.29763946,1.00000000
3091.33200000,0.30144921,0.29754244,1.00000000
3091.81400000,0.30135912,0.29744560,1.00000000
3092.29600000,0.30156093,0.29734896,1.00000000
3092.77900000,0.30160819,0.29725231,1.00000000
3093.26100000,0.30189887,0.29715608,1.00000000
3093.74300000,0.30179898,0.29706005,1.00000000
3094.22500000,0.30165830,0.29696423,1.00000000
3094.70700000,0.30191130,0.29686864,1.00000000
3095.18900000,0.30210382,0.29677327,1.00000000
3095.67100000,0.30182127,0.29667813,1.00000000
3096.15300000,0.30193858,0.29658323,1.00000000
3096.63500000,0.30207335,0.29648856,1.00000000
3097.11800000,0.30228594,0.29639395,1.00000000
3097.60000000,0.30231916,0.29629978,1.00000000
3098.08200000,0.30225068,0.29620586,1.00000000
3098.56400000,0.30256211,0.29611220,1.00000000
3099.04600000,0.30248807,0.29601881,1.00000000
3099.52800000,0.30276700,0.29592568,1.00000000
3100.01000000,0.30260668,0.29583283,1.00000000
3100.49200000,0.30264244,0.29574026,1.00000000
3100.97500000,0.30269311,0.29564778,1.00000000
3101.45700000,0.30285924,0.29555578,1.00000000
3101.93900000,0.30276282,0.29546407,1.00000000
3102.42100000,0.30297675,0.29537266,1.00000000
3102.90300000,0.30299138,0.29528155,1.00000000
3103.38500000,0.30293410,0.29519075,1.00000000
3103.86700000,0.30315920,0.29510026,1.00000000
3104.34900000,0.30327918,0.29501009,1.00000000
3104.83200000,0.30327259,0.29492005,1.00000000
3105.31300000,0.30349174,0.29483072,1.00000000
3105.79600000,0.30359952,0.29474134,1.00000000
3106.27800000,0.30355528,0.29465248,1.00000000
3106.76000000,0.30370742,0.29456396,1.00000000
3107.24200000,0.30362478,0.29447578,1.00000000
3107.72400000,0.30381529,0.29438796,1.00000000
3108.20600000,0.30386526,0.29430049,1.00000000
3108.68800000,0.30388918,0.29421337,1.00000000
3109.17000000,0.30392351,0.29412662,1.00000000
3109.65300000,0.30400703,0.29404006,1.00000000
3110.13500000,0.30414806,0.29395405,1.00000000
3110.61700000,0.30397991,0.29386841,1.00000000
3111.09900000,0.30419328,0.29378316,1.00000000
3111.58100000,0.30425802,0.29369829,1.00000000
3112.06300000,0.30416227,0.29361381,1.00000000
3112.54500000,0.30428138,0.29352972,1.00000000
3113.02700000,0.30434777,0.29344603,1.00000000
3113.51000000,0.30456025,0.29336257,1.00000000
3113.99200000,0.30437626,0.29327969,1.00000000
3114.47400000,0.30450878,0.29319722,1.00000000
3114.95600000,0.30460525,0.29311517,1.00000000
3115.43800000,0.30469552,0.29303354,1.00000000
3115.92000000,0.30495832,0.29295233,1.00000000
3116.40200000,0.30470490,0.29287155,1.00000000
3116.88400000,0.30511951,0.29279120,1.00000000
3117.36600000,0.30510255,0.29271129,1.00000000
3117.84900000,0.30520201,0.29263165,1.00000000
3118.33100000,0.30512231,0.29255263,1.00000000
3118.81300000,0.30530659,0.29247405,1.00000000
3119.29500000,0.30531544,0.29239592,1.00000000
3119.77700000,0.30528496,0.29231826,1.00000000
3120.25900000,0.30516947,0.29224105,1.00000000
3120.74100000,0.30522499,0.29216431,1.00000000
3121.22300000,0.30538527,0.29208804,1.00000000
3121.70600000,0.30547055,0.29201208,1.00000000
3122.18800000,0.30543967,0.29193676,1.00000000
3122.67000000,0.30537222,0.29186192,1.00000000
3123.15200000,0.30527885,0.29178756,1.00000000
3123.63400000,0.30542498,0.29171369,1.00000000
3124.11600000,0.30568445,0.29164031,1.00000000
3124.59800000,0.30580504,0.29156744,1.00000000
3125.08000000,0.30574452,0.29149506,1.00000000
3125.56200000,0.30580588,0.29142318,1.00000000
3126.04500000,0.30595801,0.29135166,1.00000000
3126.52700000,0.30590803,0.29128081,1.00000000
3127.00900000,0.30629205,0.29121046,1.00000000
3127.49100000,0.30630759,0.29114064,1.00000000
3127.97300000,0.30644348,0.29107134,1.00000000
3128.45500000,0.30652298,0.29100256,1.00000000
3128.93700000,0.30643074,0.29093432,1.00000000
3129.41900000,0.30649272,0.29086660,1.00000000
3129.90200000,0.30654494,0.29079928,1.00000000
3130.38400000,0.30665580,0.29073265,1.00000000
3130.86600000,0.30672402,0.29066655,1.00000000
3131.34800000,0.30670173,0.29060101,1.00000000
3131.83000000,0.30700480,0.29053601,1.00000000
3132.31200000,0.30696247,0.29047156,1.00000000
3132.79400000,0.30694082,0.29040768,1.00000000
3133.27600000,0.30710489,0.29034435,1.00000000
3133.75900000,0.30723815,0.29028145,1.00000000
3134.24000000,0.30736748,0.29021939,1.00000000
3134.72300000,0.30733696,0.29015763,1.00000000
3135.20500000,0.30729721,0.29009658,1.00000000
3135.68700000,0.30760270,0.29003610,1.00000000
3136.16900000,0.30772813,0.28997620,1.00000000
3136.65100000,0.30788249,0.28991688,1.00000000
3137.13300000,0.30784161,0.28985815,1.00000000
3137.61500000,0.30801474,0.28980001,1.00000000
3138.09700000,0.30793110,0.28974246,1.00000000
3138.58000000,0.30794528,0.28968538,1.00000000
3139.06200000,0.30796614,0.28962902,1.00000000
3139.54400000,0.30813577,0.28957327,1.00000000
3140.02600000,0.30820727,0.28951811,1.00000000
3140.50800000,0.30819793,0.28946356,1.00000000
3140.99000000,0.30811129,0.28940962,1.00000000
3141.47200000,0.30818531,0.28935629,1.00000000
3141.95400000,0.30838448,0.28930358,1.00000000
3142.43700000,0.30841873,0.28925137,1.00000000
3142.91900000,0.30840962,0.28919990,1.00000000
3143.40100000,0.30860257,0.28914904,1.00000000
3143.88300000,0.30845843,0.28909881,1.00000000
3144.36500000,0.30881977,0.28904921,1.00000000
3144.84700000,0.30859651,0.28900024,1.00000000
3145.32900000,0.30889559,0.28895191,1.00000000
3145.81100000,0.30904879,0.28890420,1.00000000
3146.29300000,0.30903021,0.28885714,1.00000000
3146.77600000,0.30899136,0.28881062,1.00000000
3147.25800000,0.30908155,0.28876484,1.00000000
3147.74000000,0.30928626,0.28871970,1.00000000
3148.22200000,0.30940115,0.28867521,1.00000000
3148.70400000,0.30942865,0.28863137,1.00000000
3149.18600000,0.30960084,0.28858818,1.00000000
3149.66800000,0.30952309,0.28854565,1.00000000
3150.15000000,0.30954396,0.28850377,1.00000000
3150.63300000,0.30967959,0.28846247,1.00000000
3151.11500000,0.30969156,0.28842191,1.00000000
3151.59700000,0.30994812,0.28838202,1.00000000
3152.07900000,0.30982312,0.28834279,1.00000000
3152.56100000,0.30992354,0.28830423,1.00000000
3153.04300000,0.30995513,0.28826633,1.00000000
3153.52500000,0.31007974,0.28822911,1.00000000
3154.00700000,0.31031100,0.28819256,1.00000000
3154.49000000,0.31037363,0.28815661,1.00000000
3154.97200000,0.31042000,0.28812141,1.00000000
3155.45400000,0.31045854,0.28808689,1.00000000
3155.93600000,0.31064409,0.28805305,1.00000000
3156.41800000,0.31077324,0.28801989,1.00000000
3156.90000000,0.31088497,0.28798741,1.00000000
3157.38200000,0.31093229,0.28795562,1.00000000
3157.86400000,0.31072239,0.28792452,1.00000000
3158.34600000,0.31105061,0.28789410,1.00000000
3158.82900000,0.31096765,0.28786431,1.00000000
3159.31100000,0.31079632,0.28783528,1.00000000
3159.79300000,0.31093656,0.28780694,1.00000000
3160.27500000,0.31082855,0.28777929,1.00000000
3160.75700000,0.31105089,0.28775234,1.00000000
3161.23900000,0.31093628,0.28772609,1.00000000
3161.72100000,0.31121023,0.28770053,1.00000000
3162.20300000,0.31130409,0.28767568,1.00000000
3162.68600000,0.31116037,0.28765147,1.00000000
3163.16700000,0.31120082,0.28762807,1.00000000
3163.65000000,0.31139484,0.28760527,1.00000000
3164.13200000,0.31145948,0.28758323,1.00000000
3164.61400000,0.31146013,0.28756189,1.00000000
3165.09600000,0.31155131,0.28754126,1.00000000
3165.57800000,0.31169052,0.28752134,1.00000000
3166.06000000,0.31170081,0.28750213,1.00000000
3166.54200000,0.31180500,0.28748362,1.00000000
3167.02400000,0.31193680,0.28746583,1.00000000
3167.50700000,0.31206296,0.28744871,1.00000000
3167.98900000,0.31222093,0.28743235,1.00000000
3168.47100000,0.31202498,0.28741669,1.00000000
3168.95300000,0.31233040,0.28740175,1.00000000
3169.43500000,0.31213681,0.28738753,1.00000000
3169.91700000,0.31246818,0.28737402,1.00000000
3170.39900000,0.31228659,0.28736123,1.00000000
3170.88100000,0.31246918,0.28734915,1.00000000
3171.36400000,0.31243346,0.28733777,1.00000000
3171.84600000,0.31246430,0.28732714,1.00000000
3172.32800000,0.31248223,0.28731722,1.00000000
3172.81000000,0.31268018,0.28730802,1.00000000
3173.29200000,0.31267418,0.28729954,1.00000000
3173.77400000,0.31273566,0.28729178,1.00000000
3174.25600000,0.31297390,0.28728474,1.00000000
3174.73800000,0.31283267,0.28727842,1.00000000
3175.22000000,0.31272560,0.28727282,1.00000000
3175.70300000,0.31282681,0.28726794,1.00000000
3176.18500000,0.31278728,0.28726379,1.00000000
3176.66700000,0.31292465,0.28726035,1.00000000
3177.14900000,0.31307048,0.28725765,1.00000000
3177.63100000,0.31315273,0.28725566,1.00000000
3178.11300000,0.31315740,0.28725440,1.00000000
3178.59500000,0.31317064,0.28725385,1.00000000
3179.07700000,0.31342658,0.28725403,1.00000000
3179.56000000,0.31322739,0.28725494,1.00000000
3180.04200000,0.31333082,0.28725657,1.00000000
3180.52400000,0.31341073,0.28725891,1.00000000
3181.00600000,0.31345061,0.28726198,1.00000000
3181.48800000,0.31357527,0.28726578,1.00000000
3181.97000000,0.31350676,0.28727029,1.00000000
3182.45200000,0.31359358,0.28727553,1.00000000
3182.93400000,0.31368640,0.28728148,1.00000000
3183.41700000,0.31370570,0.28728817,1.00000000
3183.89900000,0.31373208,0.28729557,1.00000000
3184.38100000,0.31359305,0.28730369,1.00000000
3184.86300000,0.31407775,0.28731253,1.00000000
3185.34500000,0.31382142,0.28732209,1.00000000
3185.82700000,0.31394382,0.28733237,1.00000000
3186.30900000,0.31397377,0.28734336,1.00000000
3186.79100000,0.31413708,0.28735507,1.00000000
3187.27300000,0.31390489,0.28736750,1.00000000
3187.75600000,0.31405072,0.28738067,1.00000000
3188.23800000,0.31413485,0.28739453,1.00000000
3188.72000000,0.31400995,0.28740911,1.00000000
3189.20200000,0.31436185,0.28742440,1.00000000
3189.68400000,0.31429241,0.28744040,1.00000000
3190.16600000,0.31431420,0.28745712,1.00000000
3190.64800000,0.31427834,0.28747454,1.00000000
3191.13000000,0.31439847,0.28749268,1.00000000
3191.61300000,0.31436288,0.28751157,1.00000000
3192.09400000,0.31452459,0.28753108,1.00000000
3192.57700000,0.31462634,0.28755139,1.00000000
3193.05900000,0.31456183,0.28757236,1.00000000
3193.54100000,0.31448448,0.28759403,1.00000000
3194.02300000,0.31451843,0.28761641,1.00000000
3194.50500000,0.31472771,0.28763949,1.00000000
3194.98700000,0.31463216,0.28766328,1.00000000
3195.46900000,0.31486486,0.28768776,1.00000000
3195.95100000,0.31468587,0.28771295,1.00000000
3196.43400000,0.31479988,0.28773888,1.00000000
3196.91600000,0.31458537,0.28776546,1.00000000
3197.39800000,0.31497126,0.28779274,1.00000000
3197.88000000,0.31500032,0.28782070,1.00000000
3198.36200000,0.31488034,0.28784937,1.00000000
3198.84400000,0.31491128,0.28787872,1.00000000
3199.32600000,0.31499418,0.28790876,1.00000000
3199.80800000,0.31522952,0.28793948,1.00000000
3200.29100000,0.31512802,0.28797096,1.00000000
3200.77300000,0.31495833,0.28800306,1.00000000
3201.25500000,0.31507809,0.28803585,1.00000000
3201.73700000,0.31521832,0.28806931,1.00000000
3202.21900000,0.31510296,0.28810345,1.00000000
3202.70100000,0.31523508,0.28813827,1.00000000
3203.18300000,0.31513371,0.28817377,1.00000000
3203.66500000,0.31530078,0.28820994,1.00000000
3204.14700000,0.31518318,0.28824678,1.00000000
3204.63000000,0.31525849,0.28828437,1.00000000
3205.11200000,0.31502210,0.28832255,1.00000000
3205.59400000,0.31530089,0.28836139,1.00000000
3206.07600000,0.31527290,0.28840090,1.00000000
3206.55800000,0.31524966,0.28844107,1.00000000
3207.04000000,0.31523071,0.28848190,1.00000000
3207.52200000,0.31528784,0.28852339,1.00000000
3208.00400000,0.31535719,0.28856554,1.00000000
3208.48700000,0.31537275,0.28860842,1.00000000
3208.96900000,0.31545226,0.28865187,1.00000000
3209.45100000,0.31542969,0.28869597,1.00000000
3209.93300000,0.31525373,0.28874071,1.00000000
3210.41500000,0.31543223,0.28878610,1.00000000
3210.89700000,0.31547366,0.28883213,1.00000000
3211.37900000,0.31568388,0.28887880,1.00000000
3211.86100000,0.31565705,0.28892611,1.00000000
3212.34400000,0.31579258,0.28897415,1.00000000
3212.82600000,0.31590873,0.28902272,1.00000000
3213.30800000,0.31601523,0.28907193,1.00000000
3213.79000000,0.31599511,0.28912176,1.00000000
3214.27200000,0.31589549,0.28917221,1.00000000
3214.75400000,0.31600118,0.28922328,1.00000000
3215.23600000,0.31583910,0.28927498,1.00000000
3215.71800000,0.31613195,0.28932729,1.00000000
3216.20000000,0.31611628,0.28938021,1.00000000
3216.68300000,0.31598453,0.28943386,1.00000000
3217.16500000,0.31605622,0.28948800,1.00000000
3217.64700000,0.31623980,0.28954275,1.00000000
3218.12900000,0.31595297,0.28959810,1.00000000
3218.61100000,0.31594436,0.28965405,1.00000000
3219.09300000,0.31609850,0.28971060,1.00000000
3219.57500000,0.31613333,0.28976774,1.00000000
3220.05700000,0.31593900,0.28982547,1.00000000
3220.54000000,0.31592902,0.28988390,1.00000000
3221.02100000,0.31602145,0.28994268,1.00000000
3221.50400000,0.31603026,0.29000229,1.00000000
3221.98600000,0.31615979,0.29006235,1.00000000
3222.46800000,0.31603092,0.29012299,1.00000000
3222.95000000,0.31619266,0.29018420,1.00000000
3223.43200000,0.31635626,0.29024598,1.00000000
3223.91400000,0.31632461,0.29030832,1.00000000
3224.39600000,0.31635351,0.29037123,1.00000000
3224.87800000,0.31636961,0.29043469,1.00000000
3225.36100000,0.31641085,0.29049885,1.00000000
3225.84300000,0.31638179,0.29056342,1.00000000
3226.32500000,0.31638610,0.29062854,1.00000000
3226.80700000,0.31626887,0.29069421,1.00000000
3227.28900000,0.31639674,0.29076042,1.00000000
3227.77100000,0.31635038,0.29082717,1.00000000
3228.25300000,0.31622661,0.29089446,1.00000000
3228.73500000,0.31633800,0.29096227,1.00000000
3229.21800000,0.31609598,0.29103076,1.00000000
3229.70000000,0.31630669,0.29109963,1.00000000
3230.18200000,0.31607418,0.29116902,1.00000000
3230.66400000,0.31616000,0.29123893,1.00000000
3231.14600000,0.31619203,0.29130935,1.00000000
3231.62800000,0.31635231,0.29138028,1.00000000
3232.11000000,0.31622336,0.29145172,1.00000000
3232.59200000,0.31609224,0.29152366,1.00000000
3233.07400000,0.31619591,0.29159610,1.00000000
3233.55700000,0.31626618,0.29166919,1.00000000
3234.03900000,0.31620221,0.29174262,1.00000000
3234.52100000,0.31637382,0.29181653,1.00000000
3235.00300000,0.31626216,0.29189093,1.00000000
3235.48500000,0.31642322,0.29196581,1.00000000
3235.96700000,0.31637373,0.29204116,1.00000000
3236.44900000,0.31632173,0.29211699,1.00000000
3236.93100000,0.31629840,0.29219329,1.00000000
3237.41400000,0.31648122,0.29227020,1.00000000
3237.89600000,0.31656989,0.29234742,1.00000000
3238.37800000,0.31663629,0.29242510,1.00000000
3238.86000000,0.31654378,0.29250323,1.00000000
3239.34200000,0.31652795,0.29258180,1.00000000
3239.82400000,0.31668044,0.29266082,1.00000000
3240.30600000,0.31648452,0.29274028,1.00000000
3240.78800000,0.31655123,0.29282018,1.00000000
3241.27100000,0.31651819,0.29290067,1.00000000
3241.75300000,0.31649402,0.29298143,1.00000000
3242.23500000,0.31654942,0.29306261,1.00000000
3242.71700000,0.31660600,0.29314420,1.00000000
3243.19900000,0.31667042,0.29322622,1.00000000
3243.68100000,0.31670682,0.29330864,1.00000000
3244.16300000,0.31672296,0.29339147,1.00000000
3244.64500000,0.31658048,0.29347470,1.00000000
3245.12700000,0.31675433,0.29355832,1.00000000
3245.61000000,0.31637526,0.29364252,1.00000000
3246.09200000,0.31649089,0.29372693,1.00000000
3246.57400000,0.31635480,0.29381172,1.00000000
3247.05600000,0.31626021,0.29389690,1.00000000
3247.53800000,0.31619850,0.29398245,1.00000000
3248.02000000,0.31610247,0.29406837,1.00000000
3248.50200000,0.31615448,0.29415466,1.00000000
3248.98400000,0.31629631,0.29424131,1.00000000
3249.46700000,0.31617491,0.29432850,1.00000000
3249.94800000,0.31636316,0.29441568,1.00000000
3250.43100000,0.31615173,0.29450357,1.00000000
3250.91300000,0.31626576,0.29459162,1.00000000
3251.39500000,0.31617955,0.29468002,1.00000000
3251.87700000,0.31645001,0.29476874,1.00000000
3252.35900000,0.31621913,0.29485780,1.00000000
3252.84100000,0.31632252,0.29494719,1.00000000
3253.32300000,0.31615227,0.29503689,1.00000000
3253.80500000,0.31654763,0.29512691,1.00000000
3254.28800000,0.31638477,0.29521743,1.00000000
3254.77000000,0.31640101,0.29530807,1.00000000
3255.25200000,0.31640923,0.29539902,1.00000000
3255.73400000,0.31653408,0.29549026,1.00000000
3256.21600000,0.31637108,0.29558179,1.00000000
3256.69800000,0.31644188,0.29567361,1.00000000
3257.18000000,0.31636993,0.29576572,1.00000000
3257.66200000,0.31638443,0.29585810,1.00000000
3258.14500000,0.31643434,0.29595095,1.00000000
3258.62700000,0.31640613,0.29604387,1.00000000
3259.10900000,0.31634259,0.29613706,1.00000000
3259.59100000,0.31647477,0.29623051,1.00000000
3260.07300000,0.31634897,0.29632422,1.00000000
3260.55500000,0.31633352,0.29641817,1.00000000
3261.03700000,0.31646257,0.29651237,1.00000000
3261.51900000,0.31654817,0.29660681,1.00000000
3262.00100000,0.31628951,0.29670148,1.00000000
3262.48400000,0.31629550,0.29679658,1.00000000
3262.96600000,0.31644562,0.29689171,1.00000000
3263.44800000,0.31621314,0.29698705,1.00000000
3263.93000000,0.31626943,0.29708262,1.00000000
3264.41200000,0.31638407,0.29717839,1.00000000
3264.89400000,0.31605816,0.29727437,1.00000000
3265.37600000,0.31611502,0.29737054,1.00000000
3265.85800000,0.31607250,0.29746692,1.00000000
3266.34100000,0.31617136,0.29756368,1.00000000
3266.82300000,0.31614700,0.29766043,1.00000000
3267.30500000,0.31601454,0.29775736,1.00000000
3267.78700000,0.31592957,0.29785447,1.00000000
3268.26900000,0.31585179,0.29795174,1.00000000
3268.75100000,0.31574244,0.29804918,1.00000000
3269.23300000,0.31590355,0.29814678,1.00000000
3269.71500000,0.31592147,0.29824453,1.00000000
3270.19800000,0.31577699,0.29834264,1.00000000
3270.68000000,0.31578279,0.29844069,1.00000000
3271.16200000,0.31571162,0.29853888,1.00000000
3271.64400000,0.31567751,0.29863720,1.00000000
3272.12600000,0.31569964,0.29873566,1.00000000
3272.60800000,0.31561534,0.29883424,1.00000000
3273.09000000,0.31562377,0.29893293,1.00000000
3273.57200000,0.31552927,0.29903174,1.00000000
3274.05400000,0.31550536,0.29913066,1.00000000
3274.53700000,0.31534320,0.29922989,1.00000000
3275.01900000,0.31537909,0.29932902,1.00000000
3275.50100000,0.31527216,0.29942823,1.00000000
3275.98300000,0.31559855,0.29952754,1.00000000
3276.46500000,0.31542188,0.29962693,1.00000000
3276.94700000,0.31529948,0.29972640,1.00000000
3277.42900000,0.31561637,0.29982594,1.00000000
3277.91100000,0.31532994,0.29992555,1.00000000
3278.39400000,0.31540999,0.30002542,1.00000000
3278.87500000,0.31517656,0.30012494,1.00000000
3279.35800000,0.31522515,0.30022493,1.00000000
3279.84000000,0.31518797,0.30032476,1.00000000
3280.32200000,0.31503608,0.30042463,1.00000000
3280.80400000,0.31519388,0.30052454,1.00000000
3281.28600000,0.31516374,0.30062448,1.00000000
3281.76800000,0.31489370,0.30072444,1.00000000
3282.25000000,0.31513475,0.30082443,1.00000000
3282.73200000,0.31490178,0.30092443,1.00000000
3283.21500000,0.31497445,0.30102466,1.00000000
3283.69700000,0.31515606,0.30112468,1.00000000
3284.17900000,0.31498683,0.30122470,1.00000000
3284.66100000,0.31478333,0.30132471,1.00000000
3285.14300000,0.31481433,0.30142472,1.00000000
3285.62500000,0.31477074,0.30152471,1.00000000
3286.10700000,0.31463624,0.30162468,1.00000000
3286.58900000,0.31488053,0.30172463,1.00000000
3287.07200000,0.31448319,0.30182475,1.00000000
3287.55400000,0.31459331,0.30192463,1.00000000
3288.03600000,0.31456397,0.30202447,1.00000000
3288.51800000,0.31443367,0.30212427,1.00000000
3289.00000000,0.31426918,0.30222401,1.00000000
3289.48200000,0.31443317,0.30232370,1.00000000
3289.96400000,0.31442689,0.30242332,1.00000000
3290.44600000,0.31426163,0.30252288,1.00000000
3290.92800000,0.31450502,0.30262237,1.00000000
3291.41100000,0.31461640,0.30272199,1.00000000
3291.89300000,0.31435566,0.30282131,1.00000000
3292.37500000,0.31429164,0.30292055,1.00000000
3292.85700000,0.31447653,0.30301970,1.00000000
3293.33900000,0.31437486,0.30311875,1.00000000
