nu_cm1,R_clean,R_noisy
1901.00000000,0.12963700,0.12963700
1902.00000000,0.12888726,0.12888726
1903.00000000,0.12819573,0.12819573
1904.00000000,0.12756309,0.12756309
1905.00000000,0.12698994,0.12698994
1906.00000000,0.12647686,0.12647686
1907.00000000,0.12602433,0.12602433
1908.00000000,0.12563280,0.12563280
1909.00000000,0.12530265,0.12530265
1910.00000000,0.12503420,0.12503420
1911.00000000,0.12482771,0.12482771
1912.00000000,0.12468338,0.12468338
1913.00000000,0.12460135,0.12460135
1914.00000000,0.12458170,0.12458170
1915.00000000,0.12462446,0.12462446
1916.00000000,0.12472957,0.12472957
1917.00000000,0.12489694,0.12489694
1918.00000000,0.12512641,0.12512641
1919.00000000,0.12541774,0.12541774
1920.00000000,0.12577067,0.12577067
1921.00000000,0.12618483,0.12618483
1922.00000000,0.12665984,0.12665984
1923.00000000,0.12719523,0.12719523
1924.00000000,0.12779048,0.12779048
1925.00000000,0.12844500,0.12844500
1926.00000000,0.12915817,0.12915817
1927.00000000,0.12992929,0.12992929
1928.00000000,0.13075761,0.13075761
1929.00000000,0.13164232,0.13164232
1930.00000000,0.13258256,0.13258256
1931.00000000,0.13357743,0.13357743
1932.00000000,0.13462594,0.13462594
1933.00000000,0.13572708,0.13572708
1934.00000000,0.13687979,0.13687979
1935.00000000,0.13808293,0.13808293
1936.00000000,0.13933534,0.13933534
1937.00000000,0.14063580,0.14063580
1938.00000000,0.14198305,0.14198305
1939.00000000,0.14337577,0.14337577
1940.00000000,0.14481261,0.14481261
1941.00000000,0.14629217,0.14629217
1942.00000000,0.14781302,0.14781302
1943.00000000,0.14937367,0.14937367
1944.00000000,0.15097260,0.15097260
1945.00000000,0.15260827,0.15260827
1946.00000000,0.15427908,0.15427908
1947.00000000,0.15598340,0.15598340
1948.00000000,0.15771958,0.15771958
1949.00000000,0.15948592,0.15948592
1950.00000000,0.16128072,0.16128072
1951.00000000,0.16310222,0.16310222
1952.00000000,0.16494865,0.16494865
1953.00000000,0.16681822,0.16681822
1954.00000000,0.16870911,0.16870911
1955.00000000,0.17061947,0.17061947
1956.00000000,0.17254746,0.17254746
1957.00000000,0.17449119,0.17449119
1958.00000000,0.17644878,0.17644878
1959.00000000,0.17841831,0.17841831
1960.00000000,0.18039788,0.18039788
1961.00000000,0.18238556,0.18238556
1962.00000000,0.18437942,0.18437942
1963.00000000,0.18637751,0.18637751
1964.00000000,0.18837790,0.18837790
1965.00000000,0.19037863,0.19037863
1966.00000000,0.19237776,0.19237776
1967.00000000,0.19437335,0.19437335
1968.00000000,0.19636346,0.19636346
1969.00000000,0.19834615,0.19834615
1970.00000000,0.20031948,0.20031948
1971.00000000,0.20228155,0.20228155
1972.00000000,0.20423044,0.20423044
1973.00000000,0.20616426,0.20616426
1974.00000000,0.20808113,0.20808113
1975.00000000,0.20997917,0.20997917
1976.00000000,0.21185656,0.21185656
1977.00000000,0.21371145,0.21371145
1978.00000000,0.21554205,0.21554205
1979.00000000,0.21734658,0.21734658
1980.00000000,0.21912327,0.21912327
1981.00000000,0.22087041,0.22087041
1982.00000000,0.22258628,0.22258628
1983.00000000,0.22426924,0.22426924
1984.00000000,0.22591762,0.22591762
1985.00000000,0.22752984,0.22752984
1986.00000000,0.22910433,0.22910433
1987.00000000,0.23063955,0.23063955
1988.00000000,0.23213400,0.23213400
1989.00000000,0.23358625,0.23358625
1990.00000000,0.23499487,0.23499487
1991.00000000,0.23635849,0.23635849
1992.00000000,0.23767579,0.23767579
1993.00000000,0.23894548,0.23894548
1994.00000000,0.24016634,0.24016634
1995.00000000,0.24133717,0.24133717
1996.00000000,0.24245683,0.24245683
1997.00000000,0.24352424,0.24352424
1998.00000000,0.24453836,0.24453836
1999.00000000,0.24549819,0.24549819
2000.00000000,0.24640282,0.24640282
2001.00000000,0.24732825,0.24732825
2002.00000000,0.24818503,0.24818503
2003.00000000,0.24897221,0.24897221
2004.00000000,0.24968894,0.24968894
2005.00000000,0.25033443,0.25033443
2006.00000000,0.25090800,0.25090800
2007.00000000,0.25140902,0.25140902
2008.00000000,0.25183699,0.25183699
2009.00000000,0.25219145,0.25219145
2010.00000000,0.25247206,0.25247206
2011.00000000,0.25267855,0.25267855
2012.00000000,0.25281073,0.25281073
2013.00000000,0.25286851,0.25286851
2014.00000000,0.25285187,0.25285187
2015.00000000,0.25276091,0.25276091
2016.00000000,0.25259578,0.25259578
2017.00000000,0.25235673,0.25235673
2018.00000000,0.25204410,0.25204410
2019.00000000,0.25165830,0.25165830
2020.00000000,0.25119985,0.25119985
2021.00000000,0.25066933,0.25066933
2022.00000000,0.25006741,0.25006741
2023.00000000,0.24939485,0.24939485
2024.00000000,0.24865248,0.24865248
2025.00000000,0.24784122,0.24784122
2026.00000000,0.24696208,0.24696208
2027.00000000,0.24601611,0.24601611
2028.00000000,0.24500447,0.24500447
2029.00000000,0.24392839,0.24392839
2030.00000000,0.24278917,0.24278917
2031.00000000,0.24158818,0.24158818
2032.00000000,0.24032687,0.24032687
2033.00000000,0.23900674,0.23900674
2034.00000000,0.23762937,0.23762937
2035.00000000,0.23619641,0.23619641
2036.00000000,0.23470957,0.23470957
2037.00000000,0.23317062,0.23317062
2038.00000000,0.23158138,0.23158138
2039.00000000,0.22994375,0.22994375
2040.00000000,0.22825965,0.22825965
2041.00000000,0.22653109,0.22653109
2042.00000000,0.22476010,0.22476010
2043.00000000,0.22294879,0.22294879
2044.00000000,0.22109928,0.22109928
2045.00000000,0.21921375,0.21921375
2046.00000000,0.21729443,0.21729443
2047.00000000,0.21534357,0.21534357
2048.00000000,0.21336346,0.21336346
2049.00000000,0.21135643,0.21135643
2050.00000000,0.20932483,0.20932483
2051.00000000,0.20727104,0.20727104
2052.00000000,0.20519748,0.20519748
2053.00000000,0.20310656,0.20310656
2054.00000000,0.20100073,0.20100073
2055.00000000,0.19888245,0.19888245
2056.00000000,0.19675420,0.19675420
2057.00000000,0.19461847,0.19461847
2058.00000000,0.19247773,0.19247773
2059.00000000,0.19033449,0.19033449
2060.00000000,0.18819124,0.18819124
2061.00000000,0.18605048,0.18605048
2062.00000000,0.18391469,0.18391469
2063.00000000,0.18178637,0.18178637
2064.00000000,0.17966799,0.17966799
2065.00000000,0.17756199,0.17756199
2066.00000000,0.17547084,0.17547084
2067.00000000,0.17339694,0.17339694
2068.00000000,0.17134272,0.17134272
2069.00000000,0.16931054,0.16931054
2070.00000000,0.16730276,0.16730276
2071.00000000,0.16532170,0.16532170
2072.00000000,0.16336966,0.16336966
2073.00000000,0.16144888,0.16144888
2074.00000000,0.15956159,0.15956159
2075.00000000,0.15770997,0.15770997
2076.00000000,0.15589614,0.15589614
2077.00000000,0.15412221,0.15412221
2078.00000000,0.15239020,0.15239020
2079.00000000,0.15070213,0.15070213
2080.00000000,0.14905992,0.14905992
2081.00000000,0.14746547,0.14746547
2082.00000000,0.14592060,0.14592060
2083.00000000,0.14442709,0.14442709
2084.00000000,0.14298665,0.14298665
2085.00000000,0.14160094,0.14160094
2086.00000000,0.14027152,0.14027152
2087.00000000,0.13899994,0.13899994
2088.00000000,0.13778763,0.13778763
2089.00000000,0.13663598,0.13663598
2090.00000000,0.13554630,0.13554630
2091.00000000,0.13451983,0.13451983
2092.00000000,0.13355774,0.13355774
2093.00000000,0.13266112,0.13266112
2094.00000000,0.13183098,0.13183098
2095.00000000,0.13106826,0.13106826
2096.00000000,0.13037381,0.13037381
2097.00000000,0.12974842,0.12974842
2098.00000000,0.12919279,0.12919279
2099.00000000,0.12870753,0.12870753
2100.00000000,0.12829319,0.12829319
2101.00000000,0.12795021,0.12795021
2102.00000000,0.12767896,0.12767896
2103.00000000,0.12747975,0.12747975
2104.00000000,0.12735277,0.12735277
2105.00000000,0.12729815,0.12729815
2106.00000000,0.12731592,0.12731592
2107.00000000,0.12740604,0.12740604
2108.00000000,0.12756838,0.12756838
2109.00000000,0.12780274,0.12780274
2110.00000000,0.12810881,0.12810881
2111.00000000,0.12848623,0.12848623
2112.00000000,0.12893453,0.12893453
2113.00000000,0.12945317,0.12945317
2114.00000000,0.13004154,0.13004154
2115.00000000,0.13069892,0.13069892
2116.00000000,0.13142455,0.13142455
2117.00000000,0.13221757,0.13221757
2118.00000000,0.13307703,0.13307703
2119.00000000,0.13400194,0.13400194
2120.00000000,0.13499119,0.13499119
2121.00000000,0.13604364,0.13604364
2122.00000000,0.13715805,0.13715805
2123.00000000,0.13833312,0.13833312
2124.00000000,0.13956749,0.13956749
2125.00000000,0.14085970,0.14085970
2126.00000000,0.14220825,0.14220825
2127.00000000,0.14361159,0.14361159
2128.00000000,0.14506807,0.14506807
2129.00000000,0.14657601,0.14657601
2130.00000000,0.14813365,0.14813365
2131.00000000,0.14973919,0.14973919
2132.00000000,0.15139078,0.15139078
2133.00000000,0.15308650,0.15308650
2134.00000000,0.15482438,0.15482438
2135.00000000,0.15660243,0.15660243
2136.00000000,0.15841859,0.15841859
2137.00000000,0.16027075,0.16027075
2138.00000000,0.16215679,0.16215679
2139.00000000,0.16407453,0.16407453
2140.00000000,0.16602176,0.16602176
2141.00000000,0.16799624,0.16799624
2142.00000000,0.16999570,0.16999570
2143.00000000,0.17201783,0.17201783
2144.00000000,0.17406031,0.17406031
2145.00000000,0.17612080,0.17612080
2146.00000000,0.17819693,0.17819693
2147.00000000,0.18028631,0.18028631
2148.00000000,0.18238655,0.18238655
2149.00000000,0.18449524,0.18449524
2150.00000000,0.18660997,0.18660997
2151.00000000,0.18872831,0.18872831
2152.00000000,0.19084784,0.19084784
2153.00000000,0.19296613,0.19296613
2154.00000000,0.19508076,0.19508076
2155.00000000,0.19718932,0.19718932
2156.00000000,0.19928940,0.19928940
2157.00000000,0.20137859,0.20137859
2158.00000000,0.20345453,0.20345453
2159.00000000,0.20551483,0.20551483
2160.00000000,0.20755715,0.20755715
2161.00000000,0.20957917,0.20957917
2162.00000000,0.21157859,0.21157859
2163.00000000,0.21355312,0.21355312
2164.00000000,0.21550054,0.21550054
2165.00000000,0.21741862,0.21741862
2166.00000000,0.21930519,0.21930519
2167.00000000,0.22115810,0.22115810
2168.00000000,0.22297527,0.22297527
2169.00000000,0.22475463,0.22475463
2170.00000000,0.22649416,0.22649416
2171.00000000,0.22819191,0.22819191
2172.00000000,0.22984595,0.22984595
2173.00000000,0.23145442,0.23145442
2174.00000000,0.23301551,0.23301551
2175.00000000,0.23452745,0.23452745
2176.00000000,0.23598855,0.23598855
2177.00000000,0.23739716,0.23739716
2178.00000000,0.23875172,0.23875172
2179.00000000,0.24005069,0.24005069
2180.00000000,0.24129262,0.24129262
2181.00000000,0.24247614,0.24247614
2182.00000000,0.24359992,0.24359992
2183.00000000,0.24466270,0.24466270
2184.00000000,0.24566332,0.24566332
2185.00000000,0.24660067,0.24660067
2186.00000000,0.24747370,0.24747370
2187.00000000,0.24828147,0.24828147
2188.00000000,0.24902308,0.24902308
2189.00000000,0.24969773,0.24969773
2190.00000000,0.25030469,0.25030469
2191.00000000,0.25084330,0.25084330
2192.00000000,0.25131300,0.25131300
2193.00000000,0.25171327,0.25171327
2194.00000000,0.25204372,0.25204372
2195.00000000,0.25230399,0.25230399
2196.00000000,0.25249385,0.25249385
2197.00000000,0.25261311,0.25261311
2198.00000000,0.25266169,0.25266169
2199.00000000,0.25263956,0.25263956
2200.00000000,0.25254680,0.25254680
2201.00000000,0.25238356,0.25238356
2202.00000000,0.25215007,0.25215007
2203.00000000,0.25184665,0.25184665
2204.00000000,0.25147367,0.25147367
2205.00000000,0.25103161,0.25103161
2206.00000000,0.25052102,0.25052102
2207.00000000,0.24994253,0.24994253
2208.00000000,0.24929685,0.24929685
2209.00000000,0.24858474,0.24858474
2210.00000000,0.24780707,0.24780707
2211.00000000,0.24696478,0.24696478
2212.00000000,0.24605886,0.24605886
2213.00000000,0.24509039,0.24509039
2214.00000000,0.24406052,0.24406052
2215.00000000,0.24297047,0.24297047
2216.00000000,0.24182152,0.24182152
2217.00000000,0.24061503,0.24061503
2218.00000000,0.23935241,0.23935241
2219.00000000,0.23803515,0.23803515
2220.00000000,0.23666479,0.23666479
2221.00000000,0.23524293,0.23524293
2222.00000000,0.23377123,0.23377123
2223.00000000,0.23225141,0.23225141
2224.00000000,0.23068524,0.23068524
2225.00000000,0.22907454,0.22907454
2226.00000000,0.22742119,0.22742119
2227.00000000,0.22572711,0.22572711
2228.00000000,0.22399426,0.22399426
2229.00000000,0.22222466,0.22222466
2230.00000000,0.22042035,0.22042035
2231.00000000,0.21858343,0.21858343
2232.00000000,0.21671603,0.21671603
2233.00000000,0.21482029,0.21482029
2234.00000000,0.21289841,0.21289841
2235.00000000,0.21095262,0.21095262
2236.00000000,0.20898516,0.20898516
2237.00000000,0.20699829,0.20699829
2238.00000000,0.20499431,0.20499431
2239.00000000,0.20297553,0.20297553
2240.00000000,0.20094427,0.20094427
2241.00000000,0.19890287,0.19890287
2242.00000000,0.19685368,0.19685368
2243.00000000,0.19479905,0.19479905
2244.00000000,0.19274135,0.19274135
2245.00000000,0.19068293,0.19068293
2246.00000000,0.18862617,0.18862617
2247.00000000,0.18657342,0.18657342
2248.00000000,0.18452704,0.18452704
2249.00000000,0.18248936,0.18248936
2250.00000000,0.18046273,0.18046273
2251.00000000,0.17844947,0.17844947
2252.00000000,0.17645188,0.17645188
2253.00000000,0.17447225,0.17447225
2254.00000000,0.17251284,0.17251284
2255.00000000,0.17057589,0.17057589
2256.00000000,0.16866361,0.16866361
2257.00000000,0.16677819,0.16677819
2258.00000000,0.16492178,0.16492178
2259.00000000,0.16309650,0.16309650
2260.00000000,0.16130442,0.16130442
2261.00000000,0.15954760,0.15954760
2262.00000000,0.15782802,0.15782802
2263.00000000,0.15614766,0.15614766
2264.00000000,0.15450841,0.15450841
2265.00000000,0.15291215,0.15291215
2266.00000000,0.15136069,0.15136069
2267.00000000,0.14985580,0.14985580
2268.00000000,0.14839917,0.14839917
2269.00000000,0.14699246,0.14699246
2270.00000000,0.14563727,0.14563727
2271.00000000,0.14433513,0.14433513
2272.00000000,0.14308752,0.14308752
2273.00000000,0.14189585,0.14189585
2274.00000000,0.14076145,0.14076145
2275.00000000,0.13968562,0.13968562
2276.00000000,0.13866957,0.13866957
2277.00000000,0.13771444,0.13771444
2278.00000000,0.13682130,0.13682130
2279.00000000,0.13599117,0.13599117
2280.00000000,0.13522496,0.13522496
2281.00000000,0.13452354,0.13452354
2282.00000000,0.13388769,0.13388769
2283.00000000,0.13331812,0.13331812
2284.00000000,0.13281546,0.13281546
2285.00000000,0.13238027,0.13238027
2286.00000000,0.13201302,0.13201302
2287.00000000,0.13171412,0.13171412
2288.00000000,0.13148389,0.13148389
2289.00000000,0.13132257,0.13132257
2290.00000000,0.13123034,0.13123034
2291.00000000,0.13120727,0.13120727
2292.00000000,0.13125338,0.13125338
2293.00000000,0.13136859,0.13136859
2294.00000000,0.13155276,0.13155276
2295.00000000,0.13180565,0.13180565
2296.00000000,0.13212697,0.13212697
2297.00000000,0.13251633,0.13251633
2298.00000000,0.13297327,0.13297327
2299.00000000,0.13349724,0.13349724
2300.00000000,0.13408765,0.13408765
2301.00000000,0.13474379,0.13474379
2302.00000000,0.13546490,0.13546490
2303.00000000,0.13625015,0.13625015
2304.00000000,0.13709863,0.13709863
2305.00000000,0.13800935,0.13800935
2306.00000000,0.13898126,0.13898126
2307.00000000,0.14001325,0.14001325
2308.00000000,0.14110412,0.14110412
2309.00000000,0.14225262,0.14225262
2310.00000000,0.14345742,0.14345742
2311.00000000,0.14471715,0.14471715
2312.00000000,0.14603036,0.14603036
2313.00000000,0.14739554,0.14739554
2314.00000000,0.14881112,0.14881112
2315.00000000,0.15027549,0.15027549
2316.00000000,0.15178697,0.15178697
2317.00000000,0.15334384,0.15334384
2318.00000000,0.15494430,0.15494430
2319.00000000,0.15658654,0.15658654
2320.00000000,0.15826867,0.15826867
2321.00000000,0.15998879,0.15998879
2322.00000000,0.16174492,0.16174492
2323.00000000,0.16353507,0.16353507
2324.00000000,0.16535719,0.16535719
2325.00000000,0.16720920,0.16720920
2326.00000000,0.16908902,0.16908902
2327.00000000,0.17099448,0.17099448
2328.00000000,0.17292342,0.17292342
2329.00000000,0.17487366,0.17487366
2330.00000000,0.17684298,0.17684298
2331.00000000,0.17882913,0.17882913
2332.00000000,0.18082986,0.18082986
2333.00000000,0.18284291,0.18284291
2334.00000000,0.18486598,0.18486598
2335.00000000,0.18689679,0.18689679
2336.00000000,0.18893303,0.18893303
2337.00000000,0.19097240,0.19097240
2338.00000000,0.19301258,0.19301258
2339.00000000,0.19505127,0.19505127
2340.00000000,0.19708615,0.19708615
2341.00000000,0.19911493,0.19911493
2342.00000000,0.20113532,0.20113532
2343.00000000,0.20314503,0.20314503
2344.00000000,0.20514178,0.20514178
2345.00000000,0.20712334,0.20712334
2346.00000000,0.20908745,0.20908745
2347.00000000,0.21103191,0.21103191
2348.00000000,0.21295452,0.21295452
2349.00000000,0.21485311,0.21485311
2350.00000000,0.21672555,0.21672555
2351.00000000,0.21856973,0.21856973
2352.00000000,0.22038358,0.22038358
2353.00000000,0.22216506,0.22216506
2354.00000000,0.22391216,0.22391216
2355.00000000,0.22562292,0.22562292
2356.00000000,0.22729542,0.22729542
2357.00000000,0.22892779,0.22892779
2358.00000000,0.23051820,0.23051820
2359.00000000,0.23206487,0.23206487
2360.00000000,0.23356607,0.23356607
2361.00000000,0.23502011,0.23502011
2362.00000000,0.23642539,0.23642539
2363.00000000,0.23778031,0.23778031
2364.00000000,0.23908339,0.23908339
2365.00000000,0.24033317,0.24033317
2366.00000000,0.24152825,0.24152825
2367.00000000,0.24266731,0.24266731
2368.00000000,0.24374909,0.24374909
2369.00000000,0.24477239,0.24477239
2370.00000000,0.24573609,0.24573609
2371.00000000,0.24663911,0.24663911
2372.00000000,0.24748047,0.24748047
2373.00000000,0.24825924,0.24825924
2374.00000000,0.24897457,0.24897457
2375.00000000,0.24962568,0.24962568
2376.00000000,0.25021187,0.25021187
2377.00000000,0.25073251,0.25073251
2378.00000000,0.25118703,0.25118703
2379.00000000,0.25157495,0.25157495
2380.00000000,0.25189588,0.25189588
2381.00000000,0.25214947,0.25214947
2382.00000000,0.25233547,0.25233547
2383.00000000,0.25245371,0.25245371
2384.00000000,0.25250409,0.25250409
2385.00000000,0.25248658,0.25248658
2386.00000000,0.25240124,0.25240124
2387.00000000,0.25224819,0.25224819
2388.00000000,0.25202764,0.25202764
2389.00000000,0.25173989,0.25173989
2390.00000000,0.25138527,0.25138527
2391.00000000,0.25096424,0.25096424
2392.00000000,0.25047731,0.25047731
2393.00000000,0.24992504,0.24992504
2394.00000000,0.24930812,0.24930812
2395.00000000,0.24862725,0.24862725
2396.00000000,0.24788326,0.24788326
2397.00000000,0.24707701,0.24707701
2398.00000000,0.24620945,0.24620945
2399.00000000,0.24528159,0.24528159
2400.00000000,0.24429452,0.24429452
2401.00000000,0.24324938,0.24324938
2402.00000000,0.24214738,0.24214738
2403.00000000,0.24098981,0.24098981
2404.00000000,0.23977800,0.23977800
2405.00000000,0.23851336,0.23851336
2406.00000000,0.23719734,0.23719734
2407.00000000,0.23583146,0.23583146
2408.00000000,0.23441730,0.23441730
2409.00000000,0.23295649,0.23295649
2410.00000000,0.23145069,0.23145069
2411.00000000,0.22990165,0.22990165
2412.00000000,0.22831113,0.22831113
2413.00000000,0.22668098,0.22668098
2414.00000000,0.22501304,0.22501304
2415.00000000,0.22330924,0.22330924
2416.00000000,0.22157153,0.22157153
2417.00000000,0.21980189,0.21980189
2418.00000000,0.21800234,0.21800234
2419.00000000,0.21617494,0.21617494
2420.00000000,0.21432178,0.21432178
2421.00000000,0.21244498,0.21244498
2422.00000000,0.21054667,0.21054667
2423.00000000,0.20862902,0.20862902
2424.00000000,0.20669422,0.20669422
2425.00000000,0.20474446,0.20474446
2426.00000000,0.20278198,0.20278198
2427.00000000,0.20080900,0.20080900
2428.00000000,0.19882776,0.19882776
2429.00000000,0.19684053,0.19684053
2430.00000000,0.19484956,0.19484956
2431.00000000,0.19285711,0.19285711
2432.00000000,0.19086544,0.19086544
2433.00000000,0.18887683,0.18887683
2434.00000000,0.18689352,0.18689352
2435.00000000,0.18491776,0.18491776
2436.00000000,0.18295180,0.18295180
2437.00000000,0.18099786,0.18099786
2438.00000000,0.17905816,0.17905816
2439.00000000,0.17713489,0.17713489
2440.00000000,0.17523024,0.17523024
2441.00000000,0.17334636,0.17334636
2442.00000000,0.17148538,0.17148538
2443.00000000,0.16964940,0.16964940
2444.00000000,0.16784051,0.16784051
2445.00000000,0.16606074,0.16606074
2446.00000000,0.16431211,0.16431211
2447.00000000,0.16259660,0.16259660
2448.00000000,0.16091613,0.16091613
2449.00000000,0.15927260,0.15927260
2450.00000000,0.15766787,0.15766787
2451.00000000,0.15610375,0.15610375
2452.00000000,0.15458200,0.15458200
2453.00000000,0.15310433,0.15310433
2454.00000000,0.15167241,0.15167241
2455.00000000,0.15028785,0.15028785
2456.00000000,0.14895220,0.14895220
2457.00000000,0.14766698,0.14766698
2458.00000000,0.14643361,0.14643361
2459.00000000,0.14525348,0.14525348
2460.00000000,0.14412793,0.14412793
2461.00000000,0.14305820,0.14305820
2462.00000000,0.14204550,0.14204550
2463.00000000,0.14109097,0.14109097
2464.00000000,0.14019566,0.14019566
2465.00000000,0.13936058,0.13936058
2466.00000000,0.13858667,0.13858667
2467.00000000,0.13787477,0.13787477
2468.00000000,0.13722569,0.13722569
2469.00000000,0.13664014,0.13664014
2470.00000000,0.13611878,0.13611878
2471.00000000,0.13566217,0.13566217
2472.00000000,0.13527083,0.13527083
2473.00000000,0.13494517,0.13494517
2474.00000000,0.13468556,0.13468556
2475.00000000,0.13449227,0.13449227
2476.00000000,0.13436551,0.13436551
2477.00000000,0.13430541,0.13430541
2478.00000000,0.13431201,0.13431201
2479.00000000,0.13438531,0.13438531
2480.00000000,0.13452520,0.13452520
2481.00000000,0.13473151,0.13473151
2482.00000000,0.13500400,0.13500400
2483.00000000,0.13534233,0.13534233
2484.00000000,0.13574613,0.13574613
2485.00000000,0.13621492,0.13621492
2486.00000000,0.13674815,0.13674815
2487.00000000,0.13734521,0.13734521
2488.00000000,0.13800543,0.13800543
2489.00000000,0.13872802,0.13872802
2490.00000000,0.13951218,0.13951218
2491.00000000,0.14035700,0.14035700
2492.00000000,0.14126152,0.14126152
2493.00000000,0.14222471,0.14222471
2494.00000000,0.14324547,0.14324547
2495.00000000,0.14432263,0.14432263
2496.00000000,0.14545497,0.14545497
2497.00000000,0.14664121,0.14664121
2498.00000000,0.14787999,0.14787999
2499.00000000,0.14916992,0.14916992
2500.00000000,0.15050952,0.15050952
2501.00000000,0.15189727,0.15189727
2502.00000000,0.15333161,0.15333161
2503.00000000,0.15481091,0.15481091
2504.00000000,0.15633350,0.15633350
2505.00000000,0.15789764,0.15789764
2506.00000000,0.15950158,0.15950158
2507.00000000,0.16114350,0.16114350
2508.00000000,0.16282154,0.16282154
2509.00000000,0.16453381,0.16453381
2510.00000000,0.16627837,0.16627837
2511.00000000,0.16805326,0.16805326
2512.00000000,0.16985646,0.16985646
2513.00000000,0.17168596,0.17168596
2514.00000000,0.17353968,0.17353968
2515.00000000,0.17541553,0.17541553
2516.00000000,0.17731140,0.17731140
2517.00000000,0.17922516,0.17922516
2518.00000000,0.18115465,0.18115465
2519.00000000,0.18309770,0.18309770
2520.00000000,0.18505212,0.18505212
2521.00000000,0.18701571,0.18701571
2522.00000000,0.18898627,0.18898627
2523.00000000,0.19096157,0.19096157
2524.00000000,0.19293941,0.19293941
2525.00000000,0.19491756,0.19491756
2526.00000000,0.19689379,0.19689379
2527.00000000,0.19886589,0.19886589
2528.00000000,0.20083164,0.20083164
2529.00000000,0.20278885,0.20278885
2530.00000000,0.20473531,0.20473531
2531.00000000,0.20666884,0.20666884
2532.00000000,0.20858728,0.20858728
2533.00000000,0.21048848,0.21048848
2534.00000000,0.21237030,0.21237030
2535.00000000,0.21423065,0.21423065
2536.00000000,0.21606744,0.21606744
2537.00000000,0.21787862,0.21787862
2538.00000000,0.21966216,0.21966216
2539.00000000,0.22141608,0.22141608
2540.00000000,0.22313840,0.22313840
2541.00000000,0.22482721,0.22482721
2542.00000000,0.22648063,0.22648063
2543.00000000,0.22809681,0.22809681
2544.00000000,0.22967396,0.22967396
2545.00000000,0.23121030,0.23121030
2546.00000000,0.23270414,0.23270414
2547.00000000,0.23415382,0.23415382
2548.00000000,0.23555771,0.23555771
2549.00000000,0.23691427,0.23691427
2550.00000000,0.23822199,0.23822199
2551.00000000,0.23947941,0.23947941
2552.00000000,0.24068515,0.24068515
2553.00000000,0.24183786,0.24183786
2554.00000000,0.24293629,0.24293629
2555.00000000,0.24397920,0.24397920
2556.00000000,0.24496546,0.24496546
2557.00000000,0.24589398,0.24589398
2558.00000000,0.24676374,0.24676374
2559.00000000,0.24757378,0.24757378
2560.00000000,0.24832321,0.24832321
2561.00000000,0.24901123,0.24901123
2562.00000000,0.24963708,0.24963708
2563.00000000,0.25020008,0.25020008
2564.00000000,0.25069963,0.25069963
2565.00000000,0.25113518,0.25113518
2566.00000000,0.25150628,0.25150628
2567.00000000,0.25181254,0.25181254
2568.00000000,0.25205363,0.25205363
2569.00000000,0.25222931,0.25222931
2570.00000000,0.25233942,0.25233942
2571.00000000,0.25238385,0.25238385
2572.00000000,0.25236257,0.25236257
2573.00000000,0.25227565,0.25227565
2574.00000000,0.25212320,0.25212320
2575.00000000,0.25190543,0.25190543
2576.00000000,0.25162259,0.25162259
2577.00000000,0.25127505,0.25127505
2578.00000000,0.25086321,0.25086321
2579.00000000,0.25038756,0.25038756
2580.00000000,0.24984867,0.24984867
2581.00000000,0.24924716,0.24924716
2582.00000000,0.24858375,0.24858375
2583.00000000,0.24785919,0.24785919
2584.00000000,0.24707432,0.24707432
2585.00000000,0.24623006,0.24623006
2586.00000000,0.24532738,0.24532738
2587.00000000,0.24436732,0.24436732
2588.00000000,0.24335098,0.24335098
2589.00000000,0.24227952,0.24227952
2590.00000000,0.24115417,0.24115417
2591.00000000,0.23997623,0.23997623
2592.00000000,0.23874702,0.23874702
2593.00000000,0.23746797,0.23746797
2594.00000000,0.23614053,0.23614053
2595.00000000,0.23476621,0.23476621
2596.00000000,0.23334657,0.23334657
2597.00000000,0.23188323,0.23188323
2598.00000000,0.23037785,0.23037785
2599.00000000,0.22883216,0.22883216
2600.00000000,0.22724788,0.22724788
2601.00000000,0.22562684,0.22562684
2602.00000000,0.22397086,0.22397086
2603.00000000,0.22228183,0.22228183
2604.00000000,0.22056165,0.22056165
2605.00000000,0.21881228,0.21881228
2606.00000000,0.21703570,0.21703570
2607.00000000,0.21523390,0.21523390
2608.00000000,0.21340895,0.21340895
2609.00000000,0.21156288,0.21156288
2610.00000000,0.20969781,0.20969781
2611.00000000,0.20781582,0.20781582
2612.00000000,0.20591904,0.20591904
2613.00000000,0.20400962,0.20400962
2614.00000000,0.20208971,0.20208971
2615.00000000,0.20016148,0.20016148
2616.00000000,0.19822709,0.19822709
2617.00000000,0.19628874,0.19628874
2618.00000000,0.19434860,0.19434860
2619.00000000,0.19240887,0.19240887
2620.00000000,0.19047171,0.19047171
2621.00000000,0.18853933,0.18853933
2622.00000000,0.18661388,0.18661388
2623.00000000,0.18469754,0.18469754
2624.00000000,0.18279247,0.18279247
2625.00000000,0.18090080,0.18090080
2626.00000000,0.17902466,0.17902466
2627.00000000,0.17716615,0.17716615
2628.00000000,0.17532738,0.17532738
2629.00000000,0.17351040,0.17351040
2630.00000000,0.17171725,0.17171725
2631.00000000,0.16994994,0.16994994
2632.00000000,0.16821046,0.16821046
2633.00000000,0.16650076,0.16650076
2634.00000000,0.16482275,0.16482275
2635.00000000,0.16317832,0.16317832
